food_id,dish_name,food_type,cuisine_region,meal_time_category,serving_size_g,default_portion,carbs_g,protein_g,fat_g,fiber_g,sugar_g,glycemic_index,glycemic_load,calories_kcal,sodium_mg,vitamins_minerals_info,avoid_for_diabetic,safe_threshold_sugar,risky_threshold_sugar,risky_reason,recommended_alternatives,portion_adjustment,meal_time_fit,dietitian_notes
492,Eggplant/Brinjal rice (Vangi bhat),Meat,Global,Breakfast,200,1 bowl rice,31.74,5.28,3.67,4.44,4.36,37,11.743799999999998,184.8,59.06,"36.02, 1.91, 3.23, 77.11",No,90,120,Normal,"Meat stock, Roast chicken, Egg in a pepper",okay at normal portion; prefer grilled/less gravy,General,Choose lean cuts; avoid heavy gravies; balance with salad/veg. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
493,Kashmiri 'tahar',Snack,Global,Snack,100,1 serving,19.11,1.95,1.37,0.98,0.17,69,13.185899999999998,98.21,61.29,"3.93, 0.32, 0.02, 7.94",Yes,100,130,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",limit to small portion (¾ cup); avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
494,Cumin pulao (Jeera/Zeera pulao),Cereal,Indian,Snack,200,1 bowl rice,23.61,2.47,3.2,1.4,0.64,40,9.444,135.24,219.73,"7.25, 0.33, 1.42, 13.85",No,100,130,Normal,"Bread upma, Plain dosa, Tamarind rice (Chintapandu pulihora/Puliyodharai/Puli sadam/Huli anna)",okay at normal portion; add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
495,Peas pulao (Matar pulao),Cereal,Indian,Snack,200,1 bowl rice,18.42,3.89,1.9,3.21,1.3,33,6.0786,108.87,86.18,"18.18, 0.78, 62.36, 110.56",No,100,130,Normal,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",okay at normal portion; add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
496,Split bengal gram dal and vegetable pulao (Channa dal and vegetable pulao),Lentil,Indian,Lunch,200,1 bowl rice,19.72,3.6,2.3,3.16,1.59,68,13.4096,116.53,98.07,"19.09, 0.82, 27.07, 104.21",Yes,100,130,High GI,"Besan kadhi with pakodies, Washed moong dal (Dhuli moong ki dal), Sprouted moong salad ",limit to small portion (¾ cup); pair with non-starchy veg,General,"Great protein + fiber; avoid deep‑fried versions (e.g., vada); keep portion moderate. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes."
497,Black channa pulao/ Bengal gram pulao (Kale chane ka pulao),Cereal,Indian,Snack,200,1 bowl rice,21.55,3.44,2.58,2.69,1.99,65,14.0075,125.51,103.09,"16.51, 0.77, 8.11, 88.34",Yes,100,130,High GI,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",limit to small portion (¾ cup); add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
498,Mutton pulao,Meat,Indian,Snack,200,1 bowl rice,11.26,6.52,10.78,1.65,1.0,66,7.431599999999999,130.77,3115.59,"49.87, 1.25, 4.47, 39.34",Yes,110,140,High GI,"Roast chicken, Egg in a pepper, Fried Egg ",limit to small portion (¾ cup); prefer grilled/less gravy,General,Choose lean cuts; avoid heavy gravies; balance with salad/veg. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
499,Chicken pulao,Meat,Indian,Dinner,200,1 bowl rice,11.17,6.07,8.48,1.64,0.99,50,5.585,108.24,3093.47,"32.25, 0.98, 4.47, 38.7",No,110,140,Normal,"Fried Egg , Egg drop soup, Chicken kebab",okay at normal portion; prefer grilled/less gravy,General,Choose lean cuts; avoid heavy gravies; balance with salad/veg. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
500,Mexican rice,Cereal,Global,Lunch,200,1 bowl rice,14.21,4.62,4.88,1.64,1.44,65,9.2365,120.57,93.42,"14.51, 0.55, 42.71, 53.09",Yes,110,140,High GI,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",limit to small portion (¾ cup); add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
501,Plain khitchdi (Plain khichri/khichdi),Cereal,Global,Snack,100,1 serving,10.04,1.72,1.01,0.85,0.12,53,5.3212,57.03,37.14,"5.05, 0.31, 0.83, 26.18",No,110,140,Normal,"Vermicelli porridge (Semiya/Seviyan porridge), Bread upma, Rice puttu (Ari puttu)",okay at normal portion; add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
502,Instant idli (with semolina),Cereal,Indian,Breakfast,50,1 idli,43.4,9.16,3.61,7.13,3.35,73,31.682,247.29,1504.66,"93.2, 2.31, 0.14, 9.08",Yes,90,120,High GI,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",reduce to half portion; add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
503,Plain dosa,Cereal,Indian,Breakfast,120,1 dosa,64.08,10.34,8.43,5.23,0.7,31,19.8648,380.91,142.98,"19.35, 1.5, 0.0, 9.16",No,90,120,Normal,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",limit to small portion (¾ cup); add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
504,Masala dosa mixed vegetable fillings,Cereal,Indian,Breakfast,120,1 dosa,23.02,4.84,3.26,4.31,1.53,35,8.056999999999999,144.53,122.08,"31.79, 1.21, 52.07, 89.33",No,100,130,Normal,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",okay at normal portion; add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
505,Masala dosa paneer fillings,Dairy,Indian,Breakfast,120,1 dosa,29.76,10.31,8.84,3.11,4.81,65,19.344,243.12,160.4,"171.23, 1.27, 11.5, 94.26",Yes,100,130,High GI,"Paneer soup, Cheese soup, Spinach paneer kofta curry (Palak paneer kofta curry)",limit to small portion (¾ cup); choose low‑fat/unsweetened,General,"Use low‑fat, unsweetened choices; watch added sugar in desserts. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes."
506,Uttapam,Snack,Global,Snack,100,1 serving,36.28,6.18,9.03,4.4,1.5,75,27.21,255.95,228.69,"40.86, 1.23, 6.15, 19.02",Yes,90,120,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",reduce to half portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
507,Appam,Snack,Global,Snack,100,1 serving,13.28,3.12,22.63,6.19,4.16,34,4.5152,267.7,26.59,"6.36, 0.83, 2.57, 27.59",No,110,140,Normal,"Puffy omelette/omlet, Brown stock, Canjee",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
508,Beans and macaroni,Snack,Global,Snack,100,1 serving,14.24,4.58,7.01,2.05,1.68,60,8.544,136.08,182.79,"86.86, 0.75, 16.54, 82.63",No,110,140,Normal,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",limit to small portion (¾ cup); avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
509,Spaghetti bolognese,Snack,Global,Snack,100,1 serving,10.04,9.35,9.51,1.08,1.41,53,5.3212,97.43,5358.6,"73.66, 2.06, 27.89, 37.77",No,110,140,Normal,"Canjee, Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
510,Meat and macaroni casserole,Meat,Global,Snack,100,1 serving,16.12,9.15,10.17,1.19,1.0,42,6.7704,161.55,2511.99,"68.28, 1.85, 29.03, 47.45",No,100,130,Normal,"Fried Egg , Prawn curry (with coconut) (Jhinga curry), Prawn sandwich",okay at normal portion; prefer grilled/less gravy,General,Choose lean cuts; avoid heavy gravies; balance with salad/veg. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
511,Spaghetti with meat balls and tomato sauce,Meat,Global,Snack,100,1 serving,10.46,5.61,10.64,1.11,1.87,73,7.635800000000001,158.13,189.13,"40.82, 0.71, 44.09, 63.03",Yes,110,140,High GI,"Roast chicken, Egg in a pepper, Fried Egg ",reduce to half portion; prefer grilled/less gravy,General,Choose lean cuts; avoid heavy gravies; balance with salad/veg. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
512,Spaghetti with paneer balls and tomato sauce,Dairy,Global,Dinner,100,1 serving,12.72,3.95,10.44,1.25,3.03,37,4.7064,158.54,199.55,"80.73, 0.55, 44.09, 98.36",No,110,140,Normal,"Paneer soup, Cheese soup, Spinach paneer kofta curry (Palak paneer kofta curry)",okay at normal portion; choose low‑fat/unsweetened,General,"Use low‑fat, unsweetened choices; watch added sugar in desserts. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes."
513,Lasagne with meat sauce,Meat,Global,Snack,100,1 serving,5.38,2.9,3.43,0.47,1.04,62,3.3356,63.38,37.08,"24.61, 0.49, 80.17, 112.65",Yes,110,140,High GI,"Roast chicken, Egg in a pepper, Fried Egg ",limit to small portion (¾ cup); prefer grilled/less gravy,General,Choose lean cuts; avoid heavy gravies; balance with salad/veg. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
514,Lasagne with vegetables,Snack,Global,Snack,100,1 serving,5.9,1.71,2.16,0.66,1.37,78,4.602,49.23,40.78,"32.89, 0.57, 179.9, 286.76",Yes,110,140,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",reduce to half portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
515,Home made egg noodles,Meat,Chinese,Breakfast,100,1 serving,42.92,6.55,4.37,1.6,1.03,69,29.6148,240.84,177.24,"15.96, 1.15, 0.0, 30.08",Yes,90,120,High GI,"Roast chicken, Egg in a pepper, Fried Egg ",reduce to half portion; prefer grilled/less gravy,General,Choose lean cuts; avoid heavy gravies; balance with salad/veg. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
516,Sour lentils (Khatti dal),Lentil,Indian,Lunch,100,1 serving,6.04,2.22,0.12,1.22,1.25,75,4.53,34.79,115.6,"8.29, 0.85, 1.88, 22.49",Yes,110,140,High GI,"Besan kadhi with pakodies, Washed moong dal (Dhuli moong ki dal), Sprouted moong salad ",reduce to half portion; pair with non-starchy veg,General,"Great protein + fiber; avoid deep‑fried versions (e.g., vada); keep portion moderate. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes."
517,Urad special dehusked,Lentil,Global,Snack,100,1 serving,8.86,3.14,2.17,2.5,1.32,33,2.9238,69.43,109.56,"16.4, 0.83, 17.4, 54.46",No,110,140,Normal,"Moong dal with vadi, Besan kadhi with pakodies, Washed moong dal (Dhuli moong ki dal)",okay at normal portion; pair with non-starchy veg,General,"Great protein + fiber; avoid deep‑fried versions (e.g., vada); keep portion moderate. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes."
518,Arhar with spinach (Arhar dal aur palak),Lentil,Indian,Lunch,100,1 serving,4.77,2.05,2.76,1.3,0.23,65,3.1005,52.84,109.97,"21.81, 0.89, 18.79, 105.9",Yes,110,140,High GI,"Besan kadhi with pakodies, Washed moong dal (Dhuli moong ki dal), Sprouted moong salad ",limit to small portion (¾ cup); pair with non-starchy veg,General,"Great protein + fiber; avoid deep‑fried versions (e.g., vada); keep portion moderate. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes."
519,Moong dal with vadi,Lentil,Indian,Lunch,100,1 serving,1.0,0.4,2.05,0.39,0.45,72,0.72,24.08,112.36,"2.99, 0.18, 10.19, 11.52",Yes,110,140,High GI,"Besan kadhi with pakodies, Washed moong dal (Dhuli moong ki dal), Sprouted moong salad ",reduce to half portion; pair with non-starchy veg,General,"Great protein + fiber; avoid deep‑fried versions (e.g., vada); keep portion moderate. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes."
520,Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),Vegetable,Global,Snack,100,1 serving,3.37,1.13,0.88,1.6,0.83,79,2.6623,26.74,104.11,"16.56, 0.59, 17.27, 28.68",Yes,110,140,High GI,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",reduce to half portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
521,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),Vegetable,Indian,Snack,100,1 serving,2.85,1.11,0.87,1.54,0.44,49,1.3965,24.41,102.77,"15.56, 0.52, 19.71, 28.91",No,110,140,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Hot and sour soup, Cold summer garden soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
522,Green gram whole with baghar (Sabut moong dal with tadka),Lentil,Indian,Lunch,100,1 serving,6.8,3.23,2.48,3.02,0.15,58,3.944,63.43,181.69,"25.04, 1.0, 0.48, 45.28",No,110,140,Normal,"Besan kadhi with pakodies, Washed moong dal (Dhuli moong ki dal), Sprouted moong salad ",okay at normal portion; pair with non-starchy veg,General,"Great protein + fiber; avoid deep‑fried versions (e.g., vada); keep portion moderate. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes."
523,Urad sabut special,Lentil,Global,Snack,100,1 serving,5.03,2.33,5.46,2.15,0.86,67,3.3701,79.39,60.09,"21.45, 0.71, 28.45, 80.51",Yes,110,140,High GI,"Besan kadhi with pakodies, Washed moong dal (Dhuli moong ki dal), Sprouted moong salad ",limit to small portion (¾ cup); pair with non-starchy veg,General,"Great protein + fiber; avoid deep‑fried versions (e.g., vada); keep portion moderate. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes."
524,Kabuli channa curry,Snack,Global,Lunch,100,1 serving,7.63,2.92,3.06,1.12,1.24,61,4.6543,68.57,122.05,"32.03, 0.95, 16.22, 93.09",Yes,110,140,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",limit to small portion (¾ cup); avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
525,Besan gatte curry,Snack,Global,Lunch,100,1 serving,16.26,7.75,10.72,3.25,4.5,59,9.5934,189.38,356.27,"151.08, 1.89, 13.39, 135.02",No,100,130,Normal,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
526,Dry masala chops,Snack,Global,Snack,100,1 serving,3.3,9.08,9.54,0.86,2.27,59,1.947,135.07,83.47,"112.25, 1.39, 1.87, 15.19",No,110,140,Normal,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
527,Mutton korma,Meat,Global,Snack,100,1 serving,2.53,7.09,8.54,0.78,1.64,76,1.9228,115.64,56.94,"79.07, 1.09, 5.54, 31.82",Yes,110,140,High GI,"Roast chicken, Egg in a pepper, Fried Egg ",reduce to half portion; prefer grilled/less gravy,General,Choose lean cuts; avoid heavy gravies; balance with salad/veg. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
528,Shahi keema kofta curry,Meat,Global,Lunch,100,1 serving,1.73,4.14,43.83,0.91,0.78,44,0.7612000000000001,418.13,104.53,"14.51, 0.67, 20.97, 34.57",No,110,140,Normal,"Fried Egg , Prawn curry (with coconut) (Jhinga curry), Minced meat ball curry",okay at normal portion; prefer grilled/less gravy,General,Choose lean cuts; avoid heavy gravies; balance with salad/veg. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
